"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"28",11538.2007088407,11587.3322707797,11581.1369014079,11252.310031975,11194.7279409159,11299.5780629282,11513.9686019938,11012.7537817845,11411.5251503827,11875.3986202094,11241.8246283671,11037.0105653056,11258.0554557097,11225.2191844621,12290.5470989115,10694.4904305021,11615.6259488823,10930.1902182818,10097.1791341163,12803.2616737358,9913.58770951985,11961.0599178975,12004.6206340983,10882.0609031893,11620.449695731,10751.991102715,15360.8596681034,10196.7913762836,12940.5707729627,12560.9555467391,11442.3595246603,10623.2450527303,10671.8214382457,11949.8765589257,12957.0686996998,10990.4191503567,9037.39533050878,8597.63856656004,9104.62610563548,14113.390482714,14085.4131767344,13079.7107509339,9609.49307929519,15359.3920267523,10102.1831049798,12315.5161026853,8167.79667570723,9780.28311082031,13009.9985169893,10515.2812556394,9680.52362416211,11525.5272582642,8542.34239208985,8039.31297017226,9846.95749893339,9500.89970747187,12955.6505629144,16673.8051283949,18172.7726045851,9861.2630382108,10498.7689377488,17605.9703750688,8157.32463038403,13986.8415467193,16861.4674528256,5753.21481867116,14453.9365661333,14294.9214772049,15185.766610482,7941.36525166574,10487.078302891,14481.5036567301,7159.78204737508,9732.96404258577,13463.1452245682,8839.89868068416,11430.3533116125,13382.3648801489,12682.0501370832,18276.7204929453,13973.1158491627,17996.4926883236,6536.22796897799,13301.6189127122,11346.7513503566,17098.2298288582,16398.7241957016,15463.8071777717,14271.0537656185,13563.5536553261,14094.9972485182,7536.42538926215,14447.234804967,17184.1947675637,11453.5122131876,11260.1033232641,20437.413590171,7652.87918995028,19628.615875731,7030.23793073804
"29",11592.1899595173,11679.2739710575,11337.095515612,11475.8375908233,11296.1454920528,11015.6255423861,11870.5050344265,11669.6091899916,11751.6651473803,10791.9147560604,11698.2412844009,12312.5484373367,11913.925034479,10769.3796030295,12345.7528176046,12373.0646453045,12652.0218050514,11073.2919656184,12399.5550719877,11076.3316243602,9767.76522370836,11363.8511560601,10909.3791138539,10565.175628994,11793.7571559476,12098.6820910115,12647.1194549856,10011.2499112864,9086.17305009901,12973.9872592864,8453.15326862159,9065.1040425901,9183.73281488217,10687.9497919026,10901.1678441974,11383.6826872033,10470.7871994511,9850.9132104633,11410.2807813832,12803.967980335,11511.673035362,11060.9796375194,13625.1136543091,12228.6743996273,8622.87874422947,9236.30446821919,14175.3191613006,9843.50756146159,8791.63489255622,10453.9011648225,8456.5469699084,9717.72754257618,9881.26658354918,10219.9851550643,13063.3133656082,7713.3137857406,8086.06904256629,8299.03132647748,11681.4844137324,9851.28826508006,11241.9686310981,14560.3095293033,10841.8499645851,11778.4020782991,14048.1777855435,11514.1013138996,15128.2159211272,11202.5948594605,11518.4447604339,7996.13866780842,8743.86544414545,13497.1480673661,15072.3631467747,14601.9184817644,13073.6399110269,13714.2002807113,11947.9450137005,6930.9130094022,14935.5786755885,12608.7434040278,17771.8922946915,11540.4703550198,7599.52477978202,7293.18925256009,11013.8614868797,9845.43554844743,18587.1260853377,7863.9609718633,17187.3535875338,11411.7695089332,10191.8290863386,8571.91690012723,10191.5415013265,5553.7170704877,8084.51944474589,13780.0287273207,6055.28029565916,14248.8432723843,6559.79481955973,6796.74612873118
"30",11487.6117126144,11255.5827874032,11457.1751127125,11044.8763298777,11603.7056124405,10718.3838684761,12301.2332932721,11208.6059624799,11698.32769953,11775.4279653262,11462.3193230128,11086.4641218336,10835.5015810498,11756.7643076827,11081.7669681971,11333.8242070952,11127.8971400737,10758.85302259,10299.3693657175,10280.3943144407,13599.2827160222,11299.9975603395,11146.0094041286,12460.0626036211,10574.1426613406,10586.8786507236,11827.1443312346,11741.9269000137,12022.261076412,14539.0867715311,12169.4972108409,10776.8104984063,12743.1332254759,11096.8053312769,13227.4866487552,11714.6887083593,12147.1102813688,10237.1826947092,16867.9568153718,10315.8819298623,14928.9940950579,9510.62743436852,9859.06129962855,12743.8477479799,9495.33390339252,10436.7428126453,11256.9545353702,9882.12288989392,12729.6301959261,10523.7076448135,10968.5984002923,11838.1584240453,14813.2875309903,19514.7337717031,10915.8102802711,12126.6128931546,8580.65549593083,9310.71076326259,10412.124269634,7359.53931037541,23541.2126263182,11330.0099982552,13664.7181380431,12144.0797211757,12827.4284749011,9910.62404111478,9140.67725294201,12607.9732972394,12854.1534685122,7233.84853753457,15026.1397324271,9467.11236631617,18636.2766756869,11397.9302239812,11810.1510135167,9847.24051532347,7775.91497676707,7630.74335741146,12083.4175101109,8394.93373149032,11250.8280005769,7651.76223009533,6627.24938239581,8566.60763811581,7954.44073845567,8729.44161950663,10887.9596867191,12128.3236640371,12572.5354878176,8244.75795840704,7722.52063131677,11805.0433077889,9771.44004090541,12219.7329314474,8082.10531373463,16484.7805388282,9437.75477250656,10434.7175427776,16126.3794319863,20932.890951062
"31",11253.948528753,11290.7573622617,11241.1136089909,11309.2490241862,10732.1471901112,11142.8632001645,11492.9857148335,11614.2322016046,10826.0632453926,12029.7952021335,10906.0853035886,11593.2360387582,11472.8986024226,11037.1086639738,11846.1724476486,12398.4396622514,12244.9884814869,10676.8578435574,10005.5265792969,12893.713988657,12366.4115971379,12475.0782261169,10508.3280846112,12415.7064947004,12087.3487164733,9940.37980235518,11289.8871034454,11176.1339106149,8950.86836271485,13872.8475061365,13353.9170513074,11040.0893031619,12485.0622928706,12650.3384656144,14364.8675442127,14628.3898211232,8150.2747667883,11416.9680390933,10771.410038143,11028.9035316402,8864.24481812688,13682.3719101256,13774.9721591231,12928.6131425406,18711.7300678511,11261.9598959819,7877.1932857199,10726.5441018619,9776.42317339651,9830.44300082857,10301.324135829,14292.7651425477,15053.2555563784,7286.1232334003,9628.39614681471,8682.99351144157,13316.2792695436,9512.31216461994,11285.0537086067,14969.6895488742,11448.4193172039,11208.2659313966,7048.25211975269,7426.51304783831,12513.9023661825,9208.55509579143,13908.0028595078,15605.1213240945,11052.8812015212,12417.238509805,7688.80487210612,11174.3520092103,13436.4490368899,10126.8509309452,16051.4045800313,9829.78728021087,8231.95302644679,13954.8698739162,9705.75934754807,8905.18642264335,12633.5882732853,12159.8230834715,10527.2558614952,14033.0907983029,11373.286325039,10078.5824619236,10939.8211781314,10863.4757299148,19018.8523157486,7213.3460379446,12823.3263102012,9117.24357279935,9932.04584115171,17481.8992244285,12575.5176701708,13743.1689257975,19141.9935883019,14707.371658504,8492.85884423166,6547.54904333038
"32",11310.7603589773,11075.9396882982,11453.8348078132,11167.5284025521,10920.444944453,11154.3462764457,11169.5602376353,11562.8358828426,11672.4109369912,11362.6782552026,10789.0008231958,11965.1895271373,11206.5519156178,11125.899189567,11746.8610794306,12716.5353946118,11605.7216542556,11329.4556199303,10489.2749839342,11023.4930592028,12332.7440418032,12113.2744561351,11978.6842053725,10179.4916100917,9192.46078808501,10759.4774032718,11065.7924008901,11505.5935077668,9277.85630215064,10969.176050387,10685.3266356121,10170.663092215,11332.1273921963,12021.8824357794,12261.0103864495,9277.06646606371,14207.8871655582,10385.751327044,9887.36475375629,10452.9297289662,10990.1782637088,10976.6836685896,10856.0916271325,12925.545150893,16276.635166322,11375.777031807,15747.1858341586,10171.8913307909,9505.21786092578,9074.25341120382,13211.7223605483,11531.0230658649,8873.29915292044,9894.87827338982,16079.8083090476,11177.3163728971,11977.6962557179,9196.07423587197,10305.1892646795,9121.03478571252,10634.6551318808,14527.4463355258,11101.4436677611,14446.0939177326,8862.07716756835,11092.1773568955,11520.2751717718,14069.443603443,9449.63105826595,10224.809166453,12164.9313077435,14279.2769313566,17912.4790940875,14070.2870887699,13810.8418953811,20506.1014904964,12407.4623778472,8745.20585839655,11398.3212767314,10243.3347152147,9503.9875676703,12242.8607840942,13175.97858402,7148.59642681024,13897.7322024885,10992.6636599462,9904.76955909461,6233.67128970304,15496.3856750262,12421.8614108059,8406.14014854929,7555.39081560438,11106.3832484083,11842.97656247,7499.76656970063,11790.6151181211,8432.16993514367,9832.75290315981,10233.2651864664,10168.6806252436
"33",11417.6450288366,11345.9771485439,11213.1264256921,11459.2863429552,10820.9631468613,11950.4242583172,11084.0327351669,11294.4181767294,10303.5461321381,11849.9664420936,11807.8953260262,13023.1103915317,10862.6038464942,11971.9254819648,11819.2927359707,12680.5793544578,11253.6510077845,12518.1579132405,10950.3895847719,11434.546743234,10420.2071700897,10789.6142072124,10485.4271394184,10836.611896248,11423.9964858946,12139.1872543439,13268.389361732,10594.2041981194,12481.7404508737,10417.663973497,11842.0799334488,14269.6602435889,10397.7724188189,10402.7970852256,11769.9791408939,10473.8814995627,11459.5086062168,10691.4463657617,15808.4308516973,11284.1377358844,12593.6277235713,10545.5087751439,11196.0843142474,11479.365839039,9269.99083677462,11580.9290853459,13273.5035415348,9540.28984947805,11365.3450136948,9726.46835459002,11678.2799840665,11587.0706883689,8348.22349981187,7708.67115818647,11265.3441052272,9883.53508833967,11285.9226654555,12464.3399004738,11834.9014728602,11261.9265845495,10891.1470902439,14377.0335736655,13685.9793672133,11766.6400951221,11312.3451616221,10320.6257143954,11472.6675808969,14274.993161628,7517.24375215512,12616.1171550354,12325.8449187538,10475.3228508965,11994.0842208738,11980.4826171214,8300.06218040901,20381.7090351434,10524.6002725746,15268.8261933645,9558.84306755714,17858.1344555199,11958.0737033319,17960.1054873624,9018.28013912907,15391.3889892317,9469.2172276752,17347.5622170093,7869.56231461411,6282.63603681345,6717.38611434522,8202.82077438687,17736.4810211255,19337.8728810007,11557.9281189459,5661.67824946908,30654.4901066881,14002.813445909,15236.7806779638,8467.05778240266,10594.8073030969,9858.34996630418
"34",11294.1548859073,11076.653882539,11171.7602149089,11380.3500851249,11482.9593762467,11109.3778519726,11572.1273318488,11253.784402837,10695.9163311582,12140.8612443489,10886.2447370567,10561.2624998428,10486.9209179631,11674.9875022234,10745.6187087132,12787.9750482032,12374.69736847,12100.5731896033,12976.1866254845,12500.7677679437,10768.8859028494,10504.9688665491,10280.0256979836,13243.8526601262,12012.2250152595,8652.30638700403,10123.2750347372,12089.4515640112,10921.0852276839,14559.7391932247,9563.08252722344,12484.4296819632,9716.41175891693,13198.2472728565,11742.9379601011,10453.1787865893,10584.916768946,9886.91539009222,9729.69917519193,12263.473659527,12330.4877210948,11080.9416881032,11938.6600871665,13308.5270530189,14844.6584436111,14085.3610195625,11041.3719591321,7643.15592341389,7997.04933128867,9013.60698166811,9888.7863183563,7140.49909233307,14580.6619724128,11884.2127551831,10973.2169414253,10036.7450756959,12054.5975460094,12889.9824105069,9999.56187300929,14608.4212120001,8314.69121623121,9073.47741107014,13978.1177222564,10225.0661003018,11938.0475960013,8384.92551264491,11012.7952101351,8330.09041082051,13808.2122050654,11373.6775042133,13723.6533371578,7690.8893523812,9712.96045282359,14223.8677795605,17028.2562623639,15888.9614407053,8921.16102577378,15647.1432292132,9553.41499521242,10455.5007998018,9990.39139044786,5701.69814285707,12122.7774728696,10394.9361385427,11794.1461794658,6110.3872847664,12869.5957144592,10207.7663802525,9899.92669774413,11894.3027215142,12771.8099817224,13746.5090133071,12144.2772459492,9354.58295166833,8234.63720954498,17389.8127460091,17260.6017388089,23594.8368363402,13228.8246306193,14356.5596829239
"35",11414.8992345633,11290.3829565046,11416.4479352909,11533.3170764787,11169.1443396782,11368.097225751,11604.0695658,10289.9500964278,10864.3094397924,10854.8485952939,11372.2962280532,10101.4703453295,10749.6482493786,10962.3459542386,11046.4236983728,11959.6768327199,11333.4792933039,12495.0594274958,12142.0034992259,10301.6527659664,10655.431788541,11346.0048893035,10975.6719931136,9138.60638062365,10438.1407436635,11603.4288192195,13164.9794508011,13625.8631978348,14224.2219107002,9327.5657342067,9786.24892474024,13513.2511903407,9202.91799971165,10470.2909962148,11702.2713368137,14196.1209850485,9113.6067134395,9164.10502949646,12314.0220121953,11184.2938401118,10437.7358842625,17430.547167902,9336.75955559834,7974.36517746272,13766.8670941936,12488.5895542991,13212.7917688424,14878.7882206947,11624.914878165,14338.744062108,10649.4647199212,12749.2141625265,8584.18679522476,9178.97970582771,13308.0717046161,9659.45517473096,10950.615832023,12206.0351701051,8868.7117017012,11771.4377484591,13399.7776085034,11775.9103243982,14784.1937152925,10486.3163396846,8850.7124259986,11241.6622137878,8148.37842324094,8876.17738609116,14106.6837411093,7990.26442732902,11168.9271764756,9184.80408073382,12687.076231322,11542.9924611295,6558.28293142036,13188.8748581751,9836.64440835884,11735.2042632522,12027.9794010864,8689.65484079398,12622.797440279,14120.8683752839,11028.8029034539,7814.71334015343,6666.45536711343,8609.12496443339,11291.2567753982,14221.0023513518,6114.39193257908,6437.74233434095,12769.1053366828,12590.7228008299,10436.0020140734,8382.11916334689,14071.0121371391,18451.3522770935,12801.609666016,10226.0806164222,12356.1139780959,16797.1510419081
"36",11583.2136381239,11311.5462972403,10892.7380154452,11190.8285231581,11672.1573073919,11086.4197885714,11857.2170139774,12210.9001042643,11796.0625871062,10615.9121439046,11507.1605533367,10507.2208711362,11816.4401752854,11407.4442414135,10472.9536404653,11722.4537532712,10696.4067554843,10936.0580131679,10594.2271588698,11590.3345240418,13534.6021556224,11004.8703703907,10274.5108817973,10402.3611520974,10459.2829105749,10548.0723557899,12191.5552969125,12073.8598156595,9717.61151392062,14086.1995646429,10533.4965127121,15463.0361176855,10977.7345358737,10938.349891295,11315.753555544,11626.0155093834,11579.8885931013,12482.9158618715,8320.40978606989,12059.2302785002,8211.51120131124,12624.3539155266,11133.4650625992,11428.6773242225,14541.5929928541,9325.54278600396,10485.3967716418,9242.1737234284,14174.4346302118,12528.0427032827,9919.48397072283,16154.2189115671,17204.245011299,10368.5133167361,10974.4021216402,21355.5688007964,9432.31770111426,7052.31165443588,8931.62619335944,13318.0973746187,15623.02738946,12458.815333779,9552.39141208862,10181.3667329941,14223.7118271936,12875.1834173453,8075.45880963561,11512.7549518637,9041.53654122468,8072.36549925918,15977.9838636095,9961.09688122583,10524.7441344017,8854.65391407722,12445.9253431843,9942.76363268084,14745.7225738879,9781.82096905675,7811.63611328498,11397.1368955979,13514.0513333507,8946.03735334794,7673.64782680202,7539.23328685793,13133.2542460476,17052.5805022712,15631.828861618,12201.3307370248,13949.080962345,10996.9297183411,18812.2397384087,6936.37708742759,16518.5679417001,7430.98810594333,8192.76453677027,12209.8869959347,15798.4284826815,14010.9993136988,6488.44353701472,10345.4316834298
"37",11359.6845372026,11032.4590338438,11378.0972120034,11332.3656812555,11097.3276327953,11434.0079707238,11240.5574004016,11482.3806473522,12068.0708859043,12085.3596233586,10409.3638313069,11941.7802241755,11085.7194646934,12682.7766242801,11938.0816197299,10887.8648758031,10783.5008650156,10942.0006513381,10570.2210806502,12015.1385656046,12212.0949289439,12824.1464294031,11793.7741699645,9304.69757132632,12049.9799476827,12704.5472029051,10978.8362334922,15079.1828034053,10873.2754681722,8778.1972236143,11070.0637031473,10160.5583130434,12142.8385416438,9530.3306235388,12042.2722324581,11286.9354119233,13124.0479455542,11082.1869266464,9215.70196497057,14463.6823657586,11596.7391884391,11638.9764514164,9956.14750770346,13829.7217561565,12520.1251390845,10079.5989495242,10666.2723423539,15462.9239102017,7952.32127405066,11658.62851303,11850.4016502078,8159.49731232758,9873.67270212024,10697.5315420909,8831.98327847668,12347.7346724503,9070.2740923758,14292.0056933628,11242.1225204049,11843.5396589075,11317.5237904974,13438.8392695981,11677.8804034115,20444.5337513154,12204.9599133039,11222.1417894655,9822.36131991922,11677.7852912223,9802.31753381874,14873.074348137,15482.870223838,13226.5951887486,12046.303401696,11200.0766794316,17701.4291919025,10835.4327291176,13272.62193353,8076.87539373922,9161.52737709121,13447.6441133573,12892.5985452481,10695.5632927687,20867.6170423169,14444.4607412078,20715.5315553419,11836.8030514021,7759.82929806061,8996.54008017523,19014.5547466669,7723.86848465734,17726.2535643386,9444.60489996972,11950.8060752298,8579.0573909807,13358.1163253848,7363.93677746333,12344.0859504,13352.3818908861,12850.8055668258,7066.80384221452
"38",11609.1998486539,11144.0924251076,11433.9106989127,11442.4579085398,11438.4185268246,11626.5731248487,11593.9346967639,11162.3626639171,11039.6174462687,10920.6440417171,10677.5836816653,12123.7578616448,11982.3143355695,11100.3368149455,11610.7922178964,12042.7256514416,11415.8538564559,12205.7625321526,10661.4854666368,11033.9188469222,9347.76546789959,13513.9977004641,13276.9946778144,11413.0902221582,12348.7945758411,12224.1437958059,13175.4024478687,11690.5153630113,12285.4643460861,11610.2316143346,12370.1605651173,11348.6153327022,12182.9894706634,13340.6970200143,12697.0520334864,11112.3391606822,13620.8679187574,13000.290449607,16876.5193919775,11220.8575526961,11768.7952252489,10393.7682307486,14962.901167038,10296.9648141579,12275.6959569614,12673.4860752239,11147.9349899305,12744.4181254033,13346.6368518598,13303.7291313216,16939.6442401561,9047.54207216663,7448.50512814138,10072.6680610672,15326.5064051328,12435.5237929848,11446.3627141047,12347.1579114117,12021.4273381442,16288.5887404917,7861.02026912318,10725.3183406546,15550.9762548818,12577.6665148943,9554.83867303051,16031.3194064548,6860.84895348961,9587.77747644781,11746.6775047516,13015.3832231662,10171.2836653643,12000.4626323521,7167.58587098712,6495.83447897917,15200.012889452,9257.06197212811,9225.13775370942,8004.31810305548,6178.11973626161,8884.49815540856,12647.2188764692,6670.13561746559,18457.1932375176,9768.56381046741,19329.862042832,9894.11342955286,15936.1818563082,12651.1195663638,12318.3674612772,13744.6791013897,11136.994112064,20994.4243557911,14225.954476626,12442.3016831782,12313.8836999987,10463.5457474725,12806.5589080512,9357.32178987427,13976.3457211835,14669.1631384084
"39",11424.5841503767,11590.0976164188,11338.4180138088,11136.2983441413,11433.2891879739,11227.6465344248,11416.8870104433,10975.2920022126,11452.5322376013,12070.0297201603,12393.4381649053,11453.0701758951,13060.6659311928,11343.0540906249,12366.6731055156,11891.5369520371,11741.3855230683,10908.4594543241,11120.7256509527,12343.5939533053,10959.6540024508,10244.248289667,11405.5363431808,10850.3495430222,12212.9374380078,10746.0251754123,11329.512585007,10637.940776265,12149.8701937667,12509.2493118031,10240.3770645319,11272.0363259058,12271.5059367698,9959.72999224022,12285.4839207957,11529.4066041623,13067.7484398334,14434.9896182942,10191.3647745064,12625.8095848528,12427.3581131697,12730.4493715062,14843.8151021969,10636.9279287016,11493.6858156622,14117.7154142437,8350.83857281079,13905.5965398663,14814.626447672,9065.25096506903,14944.1451933591,13271.8870335284,11019.837841434,9552.1378414009,10177.6222650393,9293.49034689185,14097.2719328255,11610.3081109435,12681.2209782573,10863.2001301297,9012.27923029347,13081.4325594877,10276.1228982087,8323.32796967898,10857.7320520983,13347.6537843714,11306.358429214,10703.1910725619,16403.4169564265,14775.6703242991,11149.0457910055,10344.5883690596,13508.686872873,7228.2788951075,12150.7024819976,10384.7648995576,8598.48410031392,10288.8861378674,7535.4890206908,5344.74525648689,7195.23154248756,7116.21705550056,6438.64842780988,17334.7860989573,10189.2530004074,9060.71966664151,14526.7357216797,8307.51958140278,8680.80368902236,13540.9496109141,14863.1114431735,12772.4462826916,9995.92232146664,14716.301064438,14180.9300140596,12443.0679857514,8842.70598238372,9489.62660474,13389.401187216,10114.9557936932
"40",11593.1616717267,11621.0685307745,11593.3251211415,10792.9651381448,11257.770369573,11086.0602382471,11155.9284958415,11409.9613108202,12023.1540524677,11933.2715158285,11967.5046985359,11575.7018875903,10774.2528187154,11272.2950020676,12056.5397048642,13775.9579481732,10548.6558680933,12017.2217611806,11834.3372819888,10653.9891337484,12198.0779155394,11138.0680478723,11351.8297282486,11683.3479716921,13281.6800036417,11843.306548883,10236.6697483719,11203.0507621509,10462.8924334852,8501.02550036682,11646.3134709838,10715.9828399546,10383.1557931592,11452.0151887296,11721.8569378135,13567.897113583,10031.3250174162,11892.365131684,9659.72869223328,10573.1474783556,15211.9466190528,11407.6668463973,9678.85114337881,8282.27310352058,13760.3121150859,9976.22417977627,13928.9675341245,14413.6312651508,15223.3164142484,8134.89709078392,8569.14231005463,11810.1108614796,11101.7792478762,13780.8859511301,8715.66207410772,12173.6497799511,10944.2993833623,12435.7750609894,9633.19405611301,11321.2463237626,11607.5157417836,6136.34564775402,10094.9898176805,8703.83343828031,16505.0559972899,6460.7244013435,15791.9806734631,7788.20936749475,15093.022880303,14299.2768500753,11378.8455598274,15207.5601863614,10868.0690711017,17949.4362375203,9199.58787672949,10721.7258194181,12480.7935313487,16499.477733227,6431.6813509678,9607.61652928296,7091.60044446485,12499.4477951046,15004.4155820401,10508.9549064935,10619.905557441,12107.7092340361,13118.0384284926,14172.1492934091,13269.0827642898,8153.10541514119,8047.38600811095,14550.8551124201,6359.50710019969,19559.3840800922,9565.86040260808,14431.1482081959,12088.776281978,10548.5243560621,10110.1715636921,9118.14170612875
"41",11539.6898287878,11470.0341763904,11226.1256356356,11275.1712386912,11447.1017360558,11408.8136478456,11228.2359460501,11124.5207315523,11716.5545299306,11259.1841141502,11187.2111120825,11636.7629643066,9756.30430816443,11322.2863055923,11357.8689465225,10687.3925756553,10992.3224971301,13022.115368009,10910.494948001,9693.6940297189,10861.6906325862,12923.9638133902,10197.4032865328,13466.4354838904,11972.7274363286,11870.3759869344,13941.1726798676,11855.686317216,10790.8265864067,12309.5151806813,11894.5697146968,10991.7668780822,14171.9031814854,10791.822290842,14526.302810702,13591.6564358193,11457.0946025352,8764.63770538115,8308.77211577225,12903.0637557847,8879.49356531314,8319.98605549343,11400.2522525804,15327.587664581,11792.3353741007,13995.2088195505,12631.9809134075,14744.2104612474,11000.6294961995,14113.4530998807,11788.2570707737,12011.4860413038,9235.3660978822,10669.6409528378,13115.7297314479,13132.2542975117,13908.8725892072,11342.465988756,11254.0995109228,10367.2682896963,6803.74317787646,13439.4385570513,8254.31025963849,9780.26910597023,10745.3308043176,11087.3026299076,8509.81004009041,9123.99403339357,10075.7708557933,12470.615451226,10949.7260947868,7310.13735130772,13373.9122591559,13835.0334168616,8339.10016378593,16665.0688738807,6191.5362853907,10643.5575107532,9806.95899201418,9000.26200403688,9726.96770978109,12299.0829194677,11976.110331009,13212.9390088754,8922.61718291941,12308.5391080967,8053.08545828544,10028.1287032695,12178.7789245067,11984.4950906133,15375.7513095892,17570.3061124271,14825.0784113957,8476.65431273528,17887.5119708785,12426.9553668583,9914.11965145397,9013.23675764586,8127.81134915355,7273.6258062204
"42",11331.8948219573,11813.3130441919,10833.9392026856,11979.2157677461,11326.7921982032,10984.9540786996,11503.1065806288,11139.8177554601,12045.8107945892,11652.1870609087,10931.2248064311,11329.7794928313,10796.821792154,11109.0097713394,10345.9450792283,10882.8653510255,11420.8480715915,11827.3589337943,11361.8383234325,12149.1438041756,11614.3773471111,11682.472449484,12682.0867454475,10945.3275374301,13838.3249179795,11080.8943403328,11916.1501469609,12284.2229400646,12952.3262763324,11974.9018616333,11146.126193214,11215.9057143332,11368.1664211939,12600.2402323815,10750.1986305474,11492.8773311143,12824.3318617826,12402.5952985417,11495.4493004582,12943.9026158919,13148.637171943,10524.6318052833,10864.595386241,10255.3703602435,11661.2337774816,11944.3685682983,13238.3812081765,10995.6874827699,10549.5521811543,13482.8212277497,12287.8381379181,10511.0853366949,14092.0120575812,8840.87195685422,15376.2322081773,15960.5108656858,10486.6968396056,9358.47046678006,13988.9361355347,13971.0570608068,13993.5859580069,14512.2604946219,24548.3915613829,10194.3851262149,11983.8215930368,11411.3166662348,8908.02044918435,8482.79070553056,8161.17882590272,9857.65618737204,12166.8470917053,10499.303376307,13637.0719733948,12257.0987221669,12430.4132659137,8919.74311738173,11734.7579748378,14218.7587315532,13929.2702469165,10542.384199272,9248.88415056225,11768.0085268199,5641.19393861259,23388.5056887933,23729.7269170704,6427.29197492671,11447.2253700363,11948.7875274258,9470.37384920325,16063.1609760514,11254.7278918265,9298.37491500437,11043.1799800176,10825.4583425452,9230.4857194577,12239.1681953799,7923.09458652803,7847.34426735931,11612.4676743549,8460.92825385003
"43",11344.6272466977,11293.5388771407,11152.2307697398,11275.2644121108,11334.9717089966,11453.3056702975,10748.7619644,12251.736505334,10437.3906363595,12164.7559490842,10666.4199169744,11768.2151854701,11351.2236180998,11485.8916189786,11612.2758838973,11101.8019623504,10030.2624669835,13430.9830764178,10810.8825473537,11249.9076253632,11106.2096667041,9983.6863606261,11956.2444902668,14654.0894163775,12661.0126831051,10877.4543189287,9678.43526918973,10476.6234348423,11511.4643672686,10564.6804596007,13303.2708436221,9652.29084836557,9963.19358834572,12533.9866717624,10659.2586372309,15038.7926757474,12890.69895478,8769.88355567248,14257.68494377,11595.3706143502,10698.6030091276,9144.56774596508,10115.1283844331,9596.57784980403,12925.0234924158,9950.52968226221,11380.2740254156,9699.90947500056,13701.6743291283,8946.38701321013,14885.8007373146,7255.12007029302,9549.10845505439,13007.1783519675,9678.75811574825,12614.787745389,14184.5662864591,11099.8948821143,9004.84406888156,9566.71270533673,15872.1423049153,8899.43660609989,11865.2565155685,11473.0396737628,16539.9620806281,12246.1439955715,9651.99129256952,9157.20723145263,10298.0191189117,11493.6077221845,13193.8505242789,13994.8557914996,10507.3060541097,11665.1358088589,7304.56131837923,9631.25441094859,11390.6170462227,16688.9376323356,14571.3503043181,18032.6434845045,7422.1632684944,9337.95007307154,9351.98858492496,10258.4295884373,13256.7775440433,10126.9257074065,9178.7196060219,30841.2849588022,8652.25541670028,9965.55150598679,11956.6079605466,12505.7539675059,10268.7978656461,8302.17472979746,12120.835394278,15232.0931470917,7752.02830859822,8226.46892863509,14543.4899789613,30234.6965656567
"44",11318.5545299865,11476.4266161323,11627.4069986759,11507.1563593483,10822.014764508,11448.7221489063,10967.8453662672,11456.5170744619,10779.166482416,10361.339054197,11127.5674037699,10724.9450017076,11631.1520979036,12063.8494523841,10920.2265591751,10593.0610298879,11843.9849160353,10775.8312892003,10911.4391228303,12122.9226743866,13498.1133795419,10580.5830086811,9628.39084140236,12210.1418660772,11152.0020294728,10954.8838280302,12458.1096038318,9824.37563727291,11144.7917042477,11184.5254867646,11766.68755072,12908.4859535858,13038.5237580384,12613.4865219746,11789.2846914703,10047.1642926755,10013.5633546395,11754.3969717955,11824.1390612461,10106.4325161518,12421.4210954099,7947.6817979385,11554.1900132106,8271.55553983735,7754.75079436786,11840.0341441281,9169.70743876095,10405.9448124664,7326.98060839077,10692.8331337328,10351.0791322833,14661.6162111492,9807.21241698399,10156.9877461431,11630.778806681,15327.8643088544,10226.4581283144,11560.6120828594,8391.90242461981,8833.66099789171,5319.60793890823,10415.8456496424,9214.27719624878,7941.44801072645,10693.5445160922,13164.706247801,12158.5570897292,14983.7869559115,12289.934384678,10278.1166521384,8633.43094804951,19893.8957073411,11912.496319028,13482.6167911999,16403.4802561831,14797.8276473308,12575.9879802094,11457.0294230499,13303.1937230949,5759.1550088534,10728.9171635144,10864.6603319232,10418.2660378337,14631.0628789505,11631.5765621251,12124.0036543433,8347.6875096858,11011.8476130919,13012.3565348361,8517.15147273457,25102.9141597299,10215.5308723699,16350.9861573616,18319.691888235,13710.1525537444,15681.7971332063,12491.1445955159,19198.9705673421,16283.0577919266,8609.54547204397
